id,DIAC1_2,DIAC1_3,DIAC4_1,DIAC5_1,ANT2_1,CLIM1_3,CLIM2_5,TFV_G11_GROUP,LITH1_1,LITH2_2,LITH4_2,DEM1_1,DEM2_4,DEM4_1,geometry,,,,,,,,,
67,0.253,1.521,5.734265357,-2,2.356715032,17.42990654,-19.11764706,Conifères,0.6920657664,8.36E-12,0.9111362906,2166,22,144,list(c(631654.832776358,631678.9836,631878.8215,631854.6707,631654.8328,6149266.705,6149866.219,6149858.168,6149258.655,6149266.70487304))
69,0.097,-0.311,7.395782169,64.6,500.7004356,16.22050367,-16.90140845,Conifères,0.6931471808,8.36E-12,1.000000209,2332,36,224,list(c(632253.116046332,632842.2695,632804.4128,632215.2593,632253.116,6150538.606,6150425.036,6150228.652,6150342.222,6150538.60622147))
72,0.202,0.375,0.4970557245,-1.8,775.5321494,13.48586438,-21.53846154,Conifères,0.6931471807,8.36E-12,0.9999833252,2386,30,284,list(c(633585.646929676,634065.4234,633945.3241,633465.5476,633585.6469,6151742.206,6151381.908,6151221.983,6151582.28,6151742.20593846))
88,0.289,4.897,4.263499278,74.8,0,18.83558767,-9.900990099,Conifères,0.9257686479,0.8240177978,0.1759800959,1826,32,151,list(c(655117.856704673,655443.5965,655275.6369,654949.8972,655117.8567,6152202.975,6151699.096,6151590.516,6152094.395,6152202.9745424))
87,0.479,5.065,6.550773978,49,0,-4.504728721,-14.81481481,Conifères,0.6930870896,8.36E-12,0.9783124364,2127,20,311,list(c(647644.181041178,647514.4232,647319.1562,647448.914,647644.181,6149401.471,6148815.67,6148858.923,6149444.724,6149401.47099442))
91,0.282,10.624,2.700663594,55,248.0741817,-3.783733655,-11.36363636,Conifères,0.6861142454,8.36E-12,0.7881723932,2060,19,199,list(c(648441.434955794,648791.0894,648628.5602,648278.9057,648441.435,6150927.07,6150439.482,6150322.93,6150810.518,6150927.06959355))
118,0.098,3.445,2.219953134,78.8,40.74755141,-3.464046752,-12.94117647,Conifères,0.6931471808,8.36E-12,0.9999929035,2105,14,247,list(c(647036.914760367,647193.4736,647000.4022,646843.8433,647036.9148,6149452.995,6148873.781,6148821.595,6149400.809,6149452.9952885))
119,0.34,3.308,2.831586819,61.4,60.39560001,-3.811967378,-11.36363636,Conifères,0.6908949651,8.36E-12,0.8742564089,2100,20,298,list(c(649218.495520494,648852.2547,649010.6732,649376.914,649218.4955,6150186.749,6150662.005,6150784.085,6150308.83,6150186.74935182))
68,0.144,0.797,2.021898948,-4.6,0,8.752196837,-15.58441558,Conifères,0.6931471808,8.36E-12,0.9999979689,2379,28,275,list(c(638487.463205818,639032.0548,638948.1104,638403.5188,638487.4632,6151386.252,6151134.419,6150952.888,6151204.721,6151386.25175205))
70,0.317,1.185,4.350926125,32.8,0,7.207076566,-17.10526316,Conifères,0.6931471807,8.36E-12,0.9999829326,2198,25,302,list(c(638336.855276487,638924.1918,638883.3183,638295.9818,638336.8553,6152209.843,6152087.223,6151891.444,6152014.065,6152209.8433744))
90,0.379,12.376,9.512326792,9.8,195.4464078,23.500101,-12.22222222,Conifères,0.6931471808,8.36E-12,0.9999933805,1862,32,64,list(c(658751.765549625,658851.3203,659048.548,658948.9932,658751.7655,6152905.407,6153497.09,6153463.905,6152872.222,6152905.40730754))
80,0.09,0.976,4.786299601,-8,621.1725041,11.7305335,-16.66666667,Conifères,0.6931471808,8.36E-12,0.9999991558,2303,23,83,list(c(639695.59894621,639428.0873,639249.0661,639516.5777,639695.5989,6150527.265,6149990.201,6150079.371,6150616.435,6150527.26452122))
82,0.273,1.654,3.545184574,9,0,3.500761035,-13.92405063,Conifères,0.9967263129,0.2956787714,0.7043193731,2159,22,239,list(c(644094.974144598,644692.0179,644672.1889,644075.1451,644094.9741,6151587.834,6151528.347,6151329.332,6151388.819,6151587.83387001))
84,0.287,2.233,6.070985247,38.6,154.9920902,9.037656904,-15.58441558,Conifères,0.6811245032,8.36E-12,0.7319704446,2257,23,272,list(c(643697.050236899,643097.1043,643094.4203,643694.3663,643697.0502,6149957.799,6149949.748,6150149.73,6150157.781,6149957.79940612))
85,0.256,2.781,5.098803511,55.8,98.03135642,9.100425254,-15,Conifères,0.6931471808,8.36E-12,0.9999988465,2271,21,274,list(c(643158.080999278,643757.7072,643750.6482,643151.022,643158.081,6149716.586,6149695.409,6149495.534,6149516.711,6149716.58621254))
86,0.138,5.06,2.179727554,49.8,118.7633996,10.07660211,-14.63414634,Conifères,0.6931471808,8.36E-12,1.000004213,2306,21,287,list(c(641639.562290677,642229.9581,642194.3166,641603.9208,641639.5623,6149541.523,6149434.598,6149237.8,6149344.724,6149541.52262891))
154,0.212,5.166,2.963927986,10,0,-2.218430034,-13.75,Conifères,0.9152196934,0.8372912394,0.162715397,2184,10,241,list(c(644535.380858223,644880.3831,644716.7529,644371.7507,644535.3809,6152418.739,6151927.849,6151812.848,6152303.738,6152418.73911511))
155,0.158,1.353,4.555746576,23.4,0,3.961397059,-16.88311688,Conifères,0.6931471807,8.36E-12,1.000016266,2282,22,212,list(c(644210.23270416,644531.9846,644363.1732,644041.4213,644210.2327,6150731.638,6150225.204,6150117.953,6150624.387,6150731.63785449))
156,0.354,1.6,9.035146147,33.2,449.752444,10.37169291,-15,Conifères,0.6931471808,8.36E-12,1.000000284,2253,28,96,list(c(640063.556214835,640052.6243,639852.6575,639863.5894,640063.5562,6150599.655,6149999.755,6150003.399,6150603.299,6150599.65495477))
157,0.231,1.688,9.227206948,-17,121.5064181,9.822607498,-14.45783133,Conifères,0.6931471808,8.36E-12,1.000000777,2289,22,228,list(c(641000.153197762,641333.774,641167.5422,640833.9214,641000.1532,6149532.924,6149034.228,6148923.021,6149421.717,6149532.92370166))
94,0.542,14.674,12.41318053,54.6,0,1.539862571,-15,Conifères,0.6931471808,8.36E-12,1.000000894,2198,24,263,list(c(650598.016255136,650991.8356,650840.9471,650447.1277,650598.0163,6151935.402,6151482.736,6151351.463,6151804.129,6151935.40181688))
95,0.342,19.611,9.420091178,38,193.1915324,0.6081139779,-13.41463415,Conifères,0.6931471808,8.36E-12,1.000000401,2233,18,265,list(c(650797.104886799,651359.9757,651290.7125,650727.8417,650797.1049,6152853.798,6152646.008,6152458.385,6152666.174,6152853.79786394))
183,0.445,10.758,9.657148424,19,0,0.1319145194,-13.41463415,Conifères,0.6931471808,8.36E-12,0.9999918008,2175,20,266,list(c(650966.106970046,651547.853,651498.8955,650917.1494,650966.107,6153320.394,6153173.521,6152979.606,6153126.479,6153320.39396471))
34,0.242,3.252,3.920868503,23.4,0,29.17133259,-18.84057971,Conifères,6.65E-10,8.36E-12,8.36E-12,2385,23,252,list(c(626277.587245604,626398.4795,626202.5813,626081.689,626277.5872,6145920.163,6145332.468,6145292.171,6145879.865,6145920.16285074))
52,0.212,2.483,3.273362833,56.6,0,26.94798068,-18.57142857,Conifères,6.65E-10,8.36E-12,8.36E-12,2334,25,44,list(c(625836.301988532,625590.1821,625407.7829,625653.9029,625836.302,6145756.345,6145209.148,6145291.188,6145838.385,6145756.34536891))
54,0.236,2.336,3.447832114,110.6,0,29.46048411,-21.21212121,Conifères,6.65E-10,8.36E-12,8.36E-12,2293,28,284,list(c(626717.813693256,627122.6016,626974.9734,626570.1855,626717.8137,6146158.433,6145715.548,6145580.619,6146023.504,6146158.43300603))
124,0.409,5.289,5.885114805,20.6,343.169169,17.46397695,-15.58441558,Conifères,6.65E-10,8.36E-12,8.36E-12,2308,25,295,list(c(624645.901909132,624218.5044,624358.8735,624786.271,624645.9019,6145154.107,6145575.214,6145717.68,6145296.573,6145154.10672502))
170,0.401,3.345,4.619916606,20,0,26.7802385,-18.57142857,Conifères,6.65E-10,8.36E-12,8.36E-12,2292,21,85,list(c(625360.622189668,625203.0392,625010.0603,625167.6433,625360.6222,6146133.473,6145554.536,6145607.064,6146186,6146133.47270753))
143,0.123,1.769,2.441628545,-54,748.8748462,24.47002211,-13.0952381,Conifères,0.980481969,0.7384442174,0.2615478512,2012,32,117,list(c(658079.173699124,657629.4877,657761.8938,658211.5798,658079.1737,6154575.889,6154973.107,6155123.002,6154725.784,6154575.88859488))
73,0.242,2.105,5.659233742,3.2,350.7489304,6.588682264,-13.75,Conifères,0.6931471807,8.36E-12,1.000017828,2368,29,308,list(c(634399.725385873,633857.6683,633943.4161,634485.4732,634399.7254,6152377.26,6152634.504,6152815.189,6152557.946,6152377.26032012))
74,0.272,4.521,5.142689716,75,0,8.034773446,-16.43835616,Conifères,0.9731655361,0.2479184046,0.7520834091,2332,25,108,list(c(634632.033479352,634550.3346,634748.4719,634830.1707,634632.0335,6152454.432,6153048.844,6153076.077,6152481.665,6152454.43187626))
115,0.099,-0.051,1.634665831,-5.8,547.0513565,28.47937403,-17.39130435,Conifères,0.6931471808,8.36E-12,0.9999994735,2253,29,70,list(c(602999.070060572,603525.7927,603621.5721,603094.8495,602999.0701,6154976.373,6155263.712,6155088.137,6154800.799,6154976.37330429))
107,0.031,-0.536,1.051760082,-36.4,535.2209809,24.56220298,-13.0952381,Conifères,0.6931471808,8.36E-12,0.9999991893,2142,29,157,list(c(658184.769344031,657768.423,657912.4352,658328.7816,658184.7693,6154915.99,6155348.027,6155486.809,6155054.772,6154915.98981495))
0,0.336,3.04,1.634633668,100,50.37628183,30.65209115,-10.52631579,Conifères,0.6931471808,8.36E-12,0.9999989887,2177,36,190,list(c(659186.474634396,659092.4993,658894.9677,658988.943,659186.4746,6155835.12,6155242.525,6155273.85,6155866.445,6155835.11978158))
8,0.381,3.836,2.648213136,84,4.51315318,30.54427295,-10.52631579,Conifères,0.6931471808,8.36E-12,0.9999989887,2228,32,189,list(c(659556.501749494,659462.5264,659264.9948,659358.9701,659556.5017,6155791.385,6155198.79,6155230.115,6155822.71,6155791.38468524))
59,0.221,1.632,1.432470094,123,0,17.60703147,-20.3125,Conifères,0.6978650883,0.001720254124,0.882370993,2387,30,242,list(c(628040.662594554,628544.005,628435.1492,627931.8067,628040.6626,6151909.268,6151582.701,6151414.92,6151741.488,6151909.2683156))
61,0.303,2.067,3.112057589,65,254.2238486,11.35289729,-14.1025641,Conifères,0.6931471808,8.36E-12,0.9999981027,2361,28,202,list(c(628754.451631653,628788.5067,628988.1843,628954.1292,628754.4516,6151644.994,6152244.027,6152232.675,6151633.642,6151644.99386402))
63,0.185,0.538,5.63859741,6,381.9013152,13.46620268,-16.66666667,Conifères,0.6931471808,8.36E-12,0.9999999833,2387,27,231,list(c(630645.081885089,631052.9641,630906.2853,630498.4031,630645.0819,6152262.999,6151822.962,6151687.001,6152127.038,6152262.99860015))
192,0.121,1.815,4.259010958,-19.4,176.2308839,9.672867223,-13.58024691,Conifères,0.6931471808,8.36E-12,1.000003193,2365,29,58,list(c(629079.656894031,629335.8144,629516.6714,629260.5139,629079.6569,6151654.424,6152196.995,6152111.61,6151569.039,6151654.42442662))
142,0.164,2.223,2.539723426,-56.8,0,23.94652225,-13.0952381,Conifères,0.9741761841,0.2497479011,0.7502506364,1983,22,132,list(c(609115.468044333,608692.9892,608835.0031,609257.482,609115.468,6156412.526,6156838.567,6156979.394,6156553.352,6156412.52565086))
41,0.151,4.36,7.915281366,43,417.8255824,26.84819479,-16.94915254,Conifères,0.9851466718,0.3142410471,0.4880671536,2317,36,163,list(c(600045.847287226,600191.7656,599997.7702,599851.8519,600045.8473,6156947.164,6156365.178,6156316.539,6156898.525,6156947.16431071))
180,0.311,6.706,7.724753053,96.8,670.4593785,12.94814815,-16.43835616,Conifères,0.9435141859,0.2002389831,0.7997437665,2256,25,256,list(c(652296.439736754,652886.1348,652923.0427,652333.3476,652296.4397,6154327.66,6154438.384,6154241.819,6154131.095,6154327.66038256))
42,0.219,6.623,0.8061816306,178.8,0,30.38053262,-15.625,Conifères,1.018174795,0.3542789335,0.6457204146,2211,30,74,list(c(598805.781355416,598747.312,598548.2639,598606.7333,598805.7814,6157262.735,6156665.59,6156685.08,6157282.224,6157262.7345669))
194,0.267,1.701,6.334770178,14.8,0,24.18957879,-12.79069767,Conifères,1.038390563,0.5364599328,0.4635414796,1951,33,80,list(c(661246.983819623,661082.9933,660890.6085,661054.599,661246.9838,6156427.348,6155850.194,6155904.858,6156482.012,6156427.34837067))
220,0.173,1.228,6.961376054,-2.4,0,23.71538205,-13.25301205,Conifères,0.6931471808,8.36E-12,1.000001705,2115,18,115,list(c(609142.922789367,608591.802,608512.7339,609063.8547,609142.9228,6157145.743,6156908.538,6157092.245,6157329.45,6157145.74267253))
104,0.48,10.075,4.716481402,104.2,339.8652791,19.10292114,-16,Conifères,1.028183215,0.3930020637,0.6069982121,2149,25,234,list(c(658884.365476654,658900.4261,658700.4978,658684.4371,658884.3655,6156935.141,6156335.356,6156330.002,6156929.787,6156935.1406921))
196,0.12,7.971,4.010001578,7,616.7436156,27.76781597,-16.66666667,Conifères,0.6930727587,8.36E-12,0.9758940538,2267,27,209,list(c(601215.83219522,601077.0274,601271.602,601410.4067,601215.8322,6156480.852,6157064.576,6157110.844,6156527.12,6156480.85194797))
222,0.318,7.276,2.339325153,59.2,44.26672206,25.41027402,-12.16216216,Conifères,0.6931471808,8.36E-12,1.000011107,2338,31,141,list(c(601069.450518305,601313.2888,601130.5495,600886.7112,601069.4505,6159073.983,6158525.765,6158444.486,6158992.704,6159073.98329533))
127,0.192,4.642,6.409958181,14.8,1333.358921,37.87247182,-17.39130435,Conifères,1.011543053,0.3337342282,0.666266432,2223,6,80,list(c(611235.892804834,611560.8779,611728.9998,611404.0147,611235.8928,6158269.535,6158773.901,6158665.572,6158161.207,6158269.53507692))
128,0.057,0.38,5.597798528,62.4,177.5936976,37.32516535,-16,Conifères,1.037214851,0.4499841148,0.5500147654,2100,13,129,list(c(612415.753854978,612700.2737,612524.1902,612239.6704,612415.7539,6159825.65,6159297.4,6159202.56,6159730.81,6159825.64999162))
210,0.39,4.768,9.363238126,0,850.0744645,37.79097262,-16.90140845,Conifères,0.6931471807,8.36E-12,0.9999791657,2229,8,158,list(c(611599.652169069,612161.8445,612231.7172,611669.5249,611599.6522,6158323.159,6158532.777,6158345.379,6158135.761,6158323.15854971))
218,0.086,0.74,1.309698446,-1,1616.70881,37.74203308,-19.40298507,Conifères,0.6813079435,0.7337427176,8.36E-12,2260,12,135,list(c(610985.446235321,611235.476,611053.6686,610803.6389,610985.4462,6159538.933,6158993.511,6158910.168,6159455.59,6159538.93331246))
100,0.321,3.299,3.826574522,80.8,0,9.929078014,-11.9047619,Conifères,0.6931471808,8.36E-12,0.9999993732,2208,27,118,list(c(656933.913157824,656929.4712,657129.4657,657133.9077,656933.9132,6158705.959,6159305.942,6159307.423,6158707.44,6158705.95887881))
99,0.257,1.275,2.930227072,23,0,12.53056235,-18.57142857,Conifères,0.9565744835,0.2199578319,0.7800408227,2311,26,256,list(c(656186.75067829,656586.1056,656436.8423,656037.4874,656186.7507,6159103.471,6158655.681,6158522.563,6158970.353,6159103.47102534))
176,0.117,0.442,0.9339210708,7,49.2602716,11.68696554,-14.28571429,Conifères,0.9635324476,0.7687568252,0.2312401663,2215,16,85,list(c(655953.713953618,655484.6035,655359.9104,655829.0208,655953.714,6159185.21,6158811.131,6158967.501,6159341.58,6159185.20995353))
686,0.191,7.774,6.571298206,10.6,98.79524762,32.9593196,-19.64285714,Conifères,0.6931471808,8.36E-12,0.9999997326,2319,38,84,list(c(601382.408455609,601978.5987,602001.101,601404.9108,601382.4085,6160175.264,6160242.771,6160044.041,6159976.534,6160175.26420663))
381,0.06,0.754,1.644795819,-20.2,0,25.96291523,-23.33333333,Conifères,0.8359293433,8.36E-12,0.1162461467,2170,27,266,list(c(609247.21458867,609313.1314,609114.3421,609048.4252,609247.2146,6161541.585,6160945.217,6160923.244,6161519.613,6161541.58488089))
358,0.241,4.038,6.940768038,3.2,0,27.77777778,-15.38461538,Conifères,0.1351762724,8.36E-12,8.36E-12,2103,33,298,list(c(609990.22275128,609947.1785,609361.2378,609404.282,609990.2228,6162283.091,6162087.773,6162216.902,6162412.22,6162283.09050556))
36,0.233,2.106,1.251367572,6,0,20.48368298,-17.39130435,Conifères,0.6931471807,8.36E-12,0.9999768341,2279,14,271,list(c(605545.772291182,606091.8042,606008.9059,605462.874,605545.7723,6158658.983,6158410.288,6158228.277,6158476.972,6158658.98297177))
43,0.116,6.757,1.805253056,-15.2,0,28.92243043,-19.40298507,Conifères,0.5751491379,0.3550324525,8.36E-12,2289,31,234,list(c(610345.016013833,610070.3971,609892.5755,610167.1945,610345.016,6163339.758,6162806.294,6162897.833,6163431.298,6163339.75822601))
45,0.188,3.399,4.868369302,34.2,0,27.66523652,-15.38461538,Conifères,0.01026129192,8.36E-12,8.36E-12,2263,33,271,list(c(609572.376279876,610118.7038,610036.0222,609489.6947,609572.3763,6162110.878,6161862.833,6161680.724,6161928.769,6162110.87780235))
139,0.067,2.268,2.196169602,64.8,187.7119813,29.1521284,-19.11764706,Conifères,0.35473906,0.1286319077,8.36E-12,2325,28,199,list(c(610143.812156158,610034.1766,610230.8094,610340.4449,610143.8122,6162149.088,6162738.987,6162775.532,6162185.633,6162149.08827152))
211,0.167,3.161,1.928560958,0,0,19.94970042,-17.39130435,Conifères,0.6931471808,8.36E-12,1.000000418,2278,6,109,list(c(605596.636140934,605912.719,606082.7163,605766.6334,605596.6361,6157572.886,6158082.877,6157977.516,6157467.525,6157572.88566377))
212,0.312,2.379,0.8746074846,18,34.03033615,20.16884222,-20,Conifères,0.6931471808,8.36E-12,1.000004095,2322,16,261,list(c(605659.644075483,606249.9425,606214.1222,605623.8238,605659.6441,6158959.017,6158851.557,6158654.79,6158762.251,6158959.01725312))
213,0.113,2.241,5.001189407,-51,392.593353,19.53344161,-16.90140845,Conifères,0.6859556002,8.36E-12,0.7860557964,2360,26,181,list(c(605154.917562347,605383.9836,605568.8345,605339.7685,605154.9176,6159108.603,6159663.156,6159586.8,6159032.248,6159108.60298599))
214,0.141,1.101,5.401704337,110.4,196.8584752,28.16888606,-23.33333333,Conifères,0.6672622428,8.36E-12,0.630599487,2251,33,224,list(c(606311.992756494,606477.9303,606285.7311,606119.7936,606311.9928,6160612.968,6160036.37,6159981.058,6160557.655,6160612.96765292))
215,0.132,1.177,2.782324032,-0.2,335.342531,26.13830393,-16.43835616,Conifères,0.8228662567,0.07225689333,0.9277419785,2330,33,307,list(c(607491.900550945,607657.838,607465.6389,607299.7014,607491.9006,6160889.975,6160313.377,6160258.065,6160834.662,6160889.9748029))
216,0.033,0.479,1.723808199,31.6,361.9529384,31.33076181,-23.33333333,Conifères,0.6931471028,8.36E-12,0.9992104265,2428,29,301,list(c(607191.47147176,607343.4224,607149.9423,606997.9914,607191.4715,6160589.578,6160009.138,6159958.488,6160538.928,6160589.57823538))
217,0.132,1.627,2.484712611,7.2,0,25.85851648,-18.57142857,Conifères,0.3251945391,8.36E-12,8.36E-12,2229,29,272,list(c(609637.58524459,610220.8281,610173.891,609590.6482,609637.5852,6164435.334,6164294.522,6164100.108,6164240.919,6164435.33350292))
221,0.23,4.385,6.966844551,24,467.3391726,27.05882353,-22.58064516,Conifères,0.6886876389,8.36E-12,0.8275344095,2315,34,157,list(c(605604.094995992,605770.0325,605577.8333,605411.8958,605604.095,6160518.151,6159941.553,6159886.24,6160462.838,6160518.15054038))
378,0.084,0.963,3.357932755,126.8,284.711818,31.26413551,-23.33333333,Conifères,0.6783271211,8.36E-12,0.7068684837,2361,34,240,list(c(606834.125901606,606986.0768,606792.5967,606640.6458,606834.1259,6160564.343,6159983.903,6159933.252,6160513.693,6160564.34298852))
379,0.189,5.269,2.955690575,12.4,0,28.70163934,-18.84057971,Conifères,0.8383201735,8.36E-12,0.325134537,2206,27,243,list(c(608397.030266425,608453.2264,608254.1055,608197.9094,608397.0303,6161114.447,6160517.084,6160498.352,6161095.715,6161114.44693754))
380,0.28,18.594,7.951542671,60,132.387665,28.36150845,-17.14285714,Conifères,0.6931254247,8.36E-12,0.9868937565,2295,28,64,list(c(608154.161717575,607934.2046,607748.1285,607968.0856,608154.1617,6160993.37,6160435.142,6160508.461,6161066.689,6160993.36986238))
172,0.097,1.701,1.203477058,14,0,18.39776932,-19.17808219,Conifères,1.029520361,8.36E-12,0.600653165,2280,19,101,list(c(620947.442700847,621375.0547,621515.3512,621087.7392,620947.4427,6164160.397,6164581.287,6164438.75,6164017.86,6164160.3973576))
200,0.128,4.048,2.368472044,68,0,20.17401014,-20.89552239,Conifères,0.998863951,8.36E-12,0.6993258702,2274,13,72,list(c(620766.045746575,621193.6578,621333.9543,620906.3422,620766.0457,6164483.937,6164904.827,6164762.289,6164341.4,6164483.93716814))
9,0.325,2.212,3.104218618,21.6,373.425573,14.92200221,-21.53846154,Conifères,6.64E-10,8.36E-12,8.36E-12,2172,26,81,list(c(621505.869520758,620915.4185,620879.8789,621470.3299,621505.8695,6167618.269,6167511.65,6167708.467,6167815.086,6167618.26929655))
10,0.152,1.679,1.042776245,1.6,193.3230011,13.68033711,-18.30985915,Conifères,0.0930805956,8.36E-12,0.01909436188,2198,23,122,list(c(621325.45154641,620754.2641,620815.4968,621386.6842,621325.4515,6167120.776,6167304.474,6167494.869,6167311.172,6167120.77570153))
38,0.369,6.661,7.876337058,42.8,751.3120648,23.59460408,-21.53846154,Conifères,0.6931471808,8.36E-12,8.36E-12,2327,21,295,list(c(619520.076701373,619952.7908,619814.2434,619381.5293,619520.0767,6167912.779,6167497.137,6167352.899,6167768.541,6167912.77936292))
141,0.107,2.977,3.877210738,-12.2,0,18.36033382,-17.56756757,Conifères,0.9321979152,8.36E-12,0.8155321858,2224,18,209,list(c(620108.271481138,620293.0117,620483.2954,620298.5552,620108.2715,6163904.008,6164474.859,6164413.279,6163842.427,6163904.00756304))
198,0.108,3.254,1.749163746,28,19.61165305,20.39002141,-19.11764706,Conifères,0.877673238,8.36E-12,0.8789285207,2302,13,224,list(c(619556.008640343,620015.3013,620143.9914,619684.6987,619556.0086,6164503.852,6164889.922,6164736.825,6164350.755,6164503.85204396))
202,0.558,9.769,11.63727475,94.4,449.5379222,10.68494806,-21.53846154,Conifères,0.6930566321,8.36E-12,8.36E-12,2291,31,271,list(c(620288.548070817,620527.5468,620344.0985,620105.0997,620288.5481,6168446.128,6167895.783,6167816.116,6168366.461,6168446.12759573))
203,0.16,1.589,6.182953577,-30.6,716.276885,20.68930868,-21.53846154,Conifères,0.6844312464,8.36E-12,8.36E-12,2342,26,292,list(c(619749.26523897,620181.9793,620043.4319,619610.7178,619749.2652,6168154.94,6167739.298,6167595.06,6168010.702,6168154.94016004))
205,0.018,-0.598,3.171733701,-42.8,672.7231089,18.10451651,-21.53846154,Conifères,1.014954825,8.36E-12,0.4202874338,2236,26,139,list(c(619877.032412115,619628.6151,619810.6679,620059.0852,619877.0324,6166470.401,6167016.56,6167099.365,6166553.207,6166470.40138411))
185,0.412,4.911,9.566503652,-13.8,0,-3.250773994,-13.58024691,Conifères,0.692080216,8.36E-12,0.9117054751,2197,22,279,list(c(649630.324026312,649920.4112,649745.34,649455.2528,649630.324,6150999.785,6150474.571,6150377.876,6150903.089,6150999.78517539))
98,0.064,-0.041,9.921423434,9,0,8.196404407,-9.278350515,Conifères,0.6931471808,8.36E-12,0.9999978021,1789,29,113,list(c(658516.070675328,658156.0606,657996.0631,658356.0732,658516.0707,6159029.995,6158550.002,6158670.005,6159149.998,6159029.99453872))
178,0.294,12.258,0.8200216779,284.4,142.9346937,23.2321864,-12.79069767,Feuillus,0.6931471808,8.36E-12,1.000001621,1718,39,158,list(c(661174.757106552,661663.7065,661547.7906,661058.8412,661174.7571,6155841.424,6155493.676,6155330.693,6155678.441,6155841.42407907))
174,0.068,0.802,0.6449468955,-44,389.4068389,11.81636112,-16.43835616,Feuillus,0.7219896806,0.01045637616,0.9033508892,2258,34,262,list(c(654352.037190784,653904.4795,654037.6845,654485.2422,654352.0372,6157395.459,6157795.074,6157944.26,6157544.645,6157395.45888629))
101,0.272,2.158,3.972579601,27.6,0,11.88568118,-8.411214953,Feuillus,0.7711982413,0.03633058991,0.9636629835,1718,35,145,list(c(657949.83970088,657477.2778,657600.5143,658073.0762,657949.8397,6157586.209,6157955.919,6158113.44,6157743.73,6157586.20938474))
687,0.174,2.16,3.41551278,2,45.45181675,-10.01650749,-13.25301205,Conifères,0.6931471808,8.36E-12,8.36E-12,2151,10,219,list(c(619137.273149282,619018.9642,619215.0376,619333.3465,619137.2731,6140673.366,6141261.586,6141301.022,6140712.802,6140673.36578423))
125,0.099,4.096,3.67701964,-96,411.9930219,25.70631322,-16.66666667,Conifères,6.65E-10,8.36E-12,8.36E-12,2343,29,260,list(c(624751.626495081,625297.1828,625380.4283,624834.872,624751.6265,6144456.855,6144706.591,6144524.739,6144275.003,6144456.85492124))
164,0.07,1.121,3.855729309,-64.4,507.739553,28.51726045,-16.66666667,Conifères,6.65E-10,8.36E-12,8.36E-12,2294,28,268,list(c(624934.257300115,625534.0479,625528.7641,624928.9735,624934.2573,6144245.718,6144229.866,6144029.936,6144045.787,6144245.71760141))
120,0.21,13.697,5.967640702,102,94.07836274,6.697060211,-14.81481481,Conifères,0.6930929237,8.36E-12,0.9793809492,2019,35,102,list(c(646417.760537348,646973.5446,646898.1905,646342.4065,646417.7605,6146939.179,6146713.117,6146527.855,6146753.918,6146939.1789341))
78,0.127,1.092,5.855691649,15.4,0,9.836924869,-14.45783133,Conifères,0.6931471808,8.36E-12,0.9999997242,2277,20,250,list(c(640675.681857138,641026.1534,640863.8199,640513.3483,640675.6819,6149346.235,6148859.234,6148742.411,6149229.411,6149346.235146))
79,0.044,1.208,3.727073276,7.2,344.3245603,10.56030721,-16.21621622,Conifères,0.6931471808,8.36E-12,1.000015463,2361,21,96,list(c(640086.271618055,639487.6286,639474.1851,640072.828,640086.2716,6149349.36,6149309.029,6149508.577,6149548.908,6149349.36009793))
55,0.096,0.309,1.763556477,67,729.7335033,16.57245632,-20.3125,Conifères,0.6931471808,8.36E-12,1.000000435,2381,25,231,list(c(636039.780452564,636029.3624,635829.3925,635839.8106,636039.7805,6149481.919,6148882.01,6148885.482,6149485.392,6149481.91918984))
190,0.041,-0.371,1.792089212,36.4,490.4847852,14.25861952,-16.43835616,Conifères,0.6931471808,8.36E-12,1.000000627,2384,24,99,list(c(635805.435150859,635312.1683,635198.303,635691.5698,635805.4352,6149595.851,6149254.255,6149418.677,6149760.273,6149595.85057797))
191,0.03,0.127,2.143293715,108.4,67.76464244,14.30753211,-16.43835616,Conifères,0.6931471808,8.36E-12,0.9999852221,2336,28,87,list(c(635237.446824839,635808.8342,635869.8592,635298.4718,635237.4468,6150020.313,6150203.389,6150012.926,6149829.851,6150020.31349782))
162,0.05,1.335,1.556868125,83.8,127.4611847,17.44162229,-16.90140845,Conifères,0.8052154364,8.36E-12,0.9360846415,2486,32,255,list(c(627030.73510697,627629.4508,627642.5298,627043.8142,627030.7351,6150706.551,6150745.788,6150546.216,6150506.979,6150706.55075283))
64,0.031,0.194,3.854694684,25.4,373.1745381,18.48110737,-21.875,Conifères,0.6833940874,8.36E-12,0.7552527489,2392,40,106,list(c(631161.042146069,630589.9404,630651.2618,631222.3635,631161.0421,6150122.532,6150306.496,6150496.864,6150312.899,6150122.53225578))
152,0.066,1.958,2.099413159,126.8,0,-0.1927339308,-11.70212766,Conifères,0.6931471808,8.36E-12,0.9999953193,1903,32,118,list(c(651838.796794196,651469.5448,651627.1847,651996.4367,651838.7968,6150453.23,6150926.149,6151049.233,6150576.314,6150453.22957048))
60,0.019,-0.433,3.477548056,-42,233.2333611,11.34423898,-14.1025641,Conifères,0.848491215,0.09355564562,0.9064432176,2423,34,95,list(c(629440.809411639,628970.7658,629095.0679,629565.1115,629440.8094,6150863.9,6151236.807,6151393.488,6151020.582,6150863.90043108))
